FC001169,"박근형, 손병호, 손숙, 예수정, 이상윤, 박은석, 김보현 등","전용석, 김태형, 김재엽 등",2025.03.22,아양아트센터 (아양홀),연극,PF256459,세일즈맨의 죽음 [대구],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256459_241230_0209110.jpg""}","R석 99,000원, S석 88,000원",2시간 50분,2025.03.21,"금요일(19:30), 토요일(14:00)"
FC001191,김재원 등,"",2025.04.12,포항문화예술회관 (대공연장),서양음악(클래식),PF256457,히사이시 조 영화음악 콘서트 [포항],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256457_241230_0200220.jpg""}","R석 120,000원, S석 90,000원, A석 60,000원, B석 40,000원",1시간 50분,2025.04.12,토요일(15:00)
FC001193,이정은,"",2025.01.18,대구콘서트하우스 (챔버홀 (소공연장) ),서양음악(클래식),PF256505,이정은 피아노 독주회 [대구],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256505_241231_1139550.jpg""}","전석 30,000원",1시간 30분,2025.01.18,토요일(17:00)
FC001217,"","이충하, 문정일, 문귀환 등",2025.03.09,성남아트리움 (구. 성남시민회관) (대극장),뮤지컬,PF256230,타키포오 [성남],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256230_241224_1241190.jpg""}","R석 70,000원",1시간 10분,2025.03.08,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)"
FC001231,"박서영, 구준영, 기라윤, 김윤아, 박연우, 송예은, 최효원 등","박소연, 지은혜, 김민우 등",2025.01.04,서귀포예술의전당 (소극장),뮤지컬,PF256219,이그니스 마법학교 시즌3: 나는 별이야 (오후7시30분) [제주],"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256219_241224_1119250.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256219_241224_0219506.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256219_241224_0219505.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256219_241224_0219504.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256219_241224_0219503.jpg""]}","전석 20,000원",1시간,2025.01.04,토요일(19:30)
FC001239,"최정원, 윤공주, 박건형, 김영주, 김경선, 최정현, 최성대 등","김태훈, 노지현, 김준태 등",2025.02.09,계명아트센터 (계명아트센터),뮤지컬,PF256010,시카고 [대구 (앵콜) ],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256010_241218_0153180.jpg""}","VIP석 160,000원, R석 140,000원, S석 110,000원, A석 80,000원, B석 60,000원",2시간 25분,2025.02.07,"금요일(19:30), 토요일(14:00,18:30), 일요일(14:00)"
FC001246,"정의진, 이탁호, 최대로, 홍채현, 지수아, 지혜연, 나예인 등","",2025.03.23,BNK부산은행 조은극장 (1관),연극,PF256178,나의 PS 파트너 [부산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256178_241223_0128420.jpg""}","전석 40,000원",1시간 30분,2025.01.03,"화요일 ~ 금요일(19:30), 토요일 ~ 일요일(15:00,18:00), "
FC001247,이승환,"",2025.03.16,올림픽공원 (SK핸드볼경기장(펜싱경기장)),대중음악,PF255948,이승환 콘서트: HEAVEN [서울],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255948_241217_1252360.jpg""}","VIP석 198,000원, R석 176,000원, S석 143,000원",2시간 30분,2025.03.15,"토요일(18:00), 일요일(17:00)"
FC001264,"","문정일, 이상진, 문귀환 등",2025.02.01,노원구민의전당(구. 노원구민회관) (공연장),뮤지컬,PF256166,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지 [서울 노원],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256166_241223_0103310.jpg""}","전석 66,000원",1시간 10분,2025.02.01,"토요일(11:00,13:00,15:00)"
FC001265,"","",2025.01.19,이화여고 100주년 기념관 (이화여고 100주년 기념관),뮤지컬,PF255960,십이야,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255960_241217_0150020.jpg""}","전석 25,000원",1시간,2025.01.16,"목요일 ~ 금요일(11:00), 토요일(14:00), 일요일(16:30)"
FC001270,"임성은, 김민주, 박소진, 이연주, 김인애, 송수민, 구희진 등","지경민, 임진호, 레이사 시모지마 등",2025.01.25,국립아시아문화전당 (극장1),무용,PF256302,솔직히,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256302_241226_0124170.jpg""}","전석 20,000원",1시간,2025.01.24,"금요일(19:30), 토요일(14:00)"
FC001294,"김은비, 신경철, 박동균, 박수연, 황혜민, 황병걸, 김미선 등","박시연, 조성범, 이상진 등",2025.01.12,안산올림픽기념관 (대공연장),뮤지컬,PF255977,마법여우 주비: 신비한 칠교 목걸이의 비밀 [안산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255977_241218_1036420.jpg""}","전석 50,000원",1시간 10분,2025.01.12,"일요일(11:00,14:00,16:00)"
FC001331,"김강호, 박선영, 조성환, 황영국","백지은, 이은결, 이연우 등",2025.01.12,극장 봄 (봄소극장) (극장 봄),연극,PF256408,기억의 불씨,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256408_241230_1049180.png""}","전석 40,000원",1시간 30분,2025.01.09,"목요일 ~ 금요일(19:30), 토요일 ~ 일요일(15:00,19:00)"
FC001337,주현미,"",2025.02.15,천마아트센터 (그랜드홀),대중음악,PF256051,주현미 콘서트: The Original [대구],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256051_241219_1209330.jpg""}","R석 121,000원, S석 99,000원",1시간 40분,2025.02.15,토요일(19:00)
FC001414,"김상훈, 김솔, 김혜원, 호솔희, 박세훈, 서지범, 신재명 등","조용진, 윤정훈, 김혜원 등",2025.01.12,코델아트홀 (코델아트홀),연극,PF256067,바다악어,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256067_241219_0146170.jpg""}","전석 30,000원",1시간 20분,2025.01.02,"화요일 ~ 금요일(19:30), 토요일 ~ 일요일(15:00,19:00)"
FC001513,"박재홍, 심민경, 손태진, 차웅 등","",2025.02.25,롯데콘서트홀 (롯데콘서트홀),복합,PF256482,봄날음악회,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256482_241231_1003480.jpg""}","R석 130,000원, S석 100,000원, A석 70,000원, B석 50,000원, 시야방해R 91,000원, 시야방해S 70,000원, 시야방해A 49,000원, 시야방해B 35,000원",2시간,2025.02.25,화요일(19:30)
FC001528,"박선영, 홍성원, 강병훈, 임진섭, 박상준, 이석준, 최은영 등","김수민, 강홍준, 이기쁨 등",2025.04.06,링크아트센터드림 (드림 2관),뮤지컬,PF256416,"무명, 준희","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256416_241230_1106520.jpg""}","R석 66,000원, S석 55,000원",1시간 40분,2025.01.24,"화요일(20:00), 수요일(16:00,20:00), 목요일 ~ 금요일(20:00), 토요일(15:00,19:00), 일요일(14:00,18:00), "
FC001556,김규태,"",2025.01.10,금호아트홀 연세 (금호아트홀 연세),서양음악(클래식),PF256517,김규태 귀국 피아노 독주회,"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256517_241231_0128181.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256517_241231_0128180.jpg""]}","전석 30,000원",1시간 30분,2025.01.10,금요일(19:30)
FC001575,"리카르도 무티, 유정우 등","",2025.01.18,JCC 아트센터 (콘서트홀),서양음악(클래식),PF256356,빈 필하모닉 신년음악회 (영상화),"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256356_241227_1206081.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256356_241227_1206080.jpg""]}","전석 45,000원",3시간,2025.01.18,토요일(15:00)
FC001589,권진아,"",2025.01.19,KBS스포츠월드(아레나) (KBS아레나),대중음악,PF256257,"어썸스테이지, 권진아","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256257_241224_0228270.jpg""}","R석 121,000원, S석 110,000원",1시간 40분,2025.01.19,일요일(15:00)
FC001608,"","",2025.03.29,웨스트브릿지 라이브홀 (웨스트브릿지 라이브홀),대중음악,PF256136,더 쉬스곤 내한공연 the shes gone oneman live in korea,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256136_241223_1033010.jpg""}","전석 88,000원",1시간 45분,2025.03.29,토요일(18:00)
FC001613,"","",2025.02.23,신세계 문화홀 8층 [대구] (신세계 문화홀 8층 [대구]),뮤지컬,PF256470,신데렐라 [대구],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256470_241230_0302090.jpg""}","전석 35,000원",55분,2025.02.22,"토요일 ~ 일요일(11:00,14:00,16:00)"
FC001618,"이승희, 최여일, 이향하 , 이윤준","이상숙, 이향하, 이승희 등",2025.01.08,김포아트홀 (김포아트홀),한국음악(국악),PF256512,"제11회 경기공연예술페스타, 긴긴밤 [김포]","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256512_241231_1223320.jpg""}","전석 10,000원",1시간 25분,2025.01.08,수요일(19:00)
FC001784,"금난새, 최태웅, 김종표, 찰리 올브라이드 등","",2025.01.18,F1963 (석천홀),서양음악(클래식),PF256004,금난새와 함께하는 신년음악회 [부산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256004_241218_0113200.jpg""}","R석 30,000원, S석 20,000원",1시간 20분,2025.01.18,토요일(16:00)
FC001787,"박혜상, 최원휘, 강형규, 신성희, 김재일, 문현주, 안대현 등","정민, 엄숙정",2025.01.25,강릉아트센터(구. 강릉문화예술관) (사임당홀(대공연장)),서양음악(클래식),PF256494,"제143회 강릉시립교향악단 정기연주회, 신년음악회: 라 트라비아타","{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256494_241231_1103051.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256494_241231_1103050.jpg""]}","R석 20,000원, S석 10,000원",2시간 30분,2025.01.24,"금요일(19:30), 토요일(16:00)"
FC001852,"최시온, 신명진, 김재호, 홍성현, 이하민, 김원준, 장윤희 등","박창규, 권지연, 이민재 등",2025.01.26,연희예술극장 (연희예술극장),연극,PF256301,제9회 모자이크 페스티벌: 세상의 모든 연희들에게,"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256301_241226_0117382.png"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256301_241226_0117381.png"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256301_241226_0117380.png""]}","전석 24,000원",1시간,2025.01.21,"화요일 ~ 목요일(20:00), 금요일(15:00,20:00), 토요일(15:00,20:00), 일요일(15:00)"
FC001873,백윤학 등,"",2025.03.08,아트센터 인천 (콘서트홀),서양음악(클래식),PF256376,히사이시 조 영화음악 FESTA [인천],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256376_241227_0156140.jpg""}","VIP석 90,000원, R석 70,000원, S석 50,000원, A석 40,000원",2시간,2025.03.08,토요일(17:00)
FC001931,"","문정일, 이상진, 문귀환 등",2025.01.19,다산아트홀 (다산아트홀),뮤지컬,PF256223,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지 [남양주 다산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256223_241224_1129000.jpg""}","전석 66,000원",1시간 10분,2025.01.18,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)"
FC001945,"","",2025.01.02,드림홀 (드림홀),대중음악,PF255958,HAPEEZ 데뷔공연: Magnificent Five,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255958_241217_0144050.jpeg""}","전석 28,000원",4시간,2025.01.02,목요일(18:40)
FC001994,"서나영, 김소리, 성열석, 김준현, 김대웅, 김선제, 김나리 등","오미영, 노선락, 최민욱 등",2025.03.30,더 줌 아트센터 (더 줌 아트센터),뮤지컬,PF256074,이상한 나라의 춘자씨,"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256074_241220_0318471.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256074_241220_0318470.jpg""]}","전석 55,000원",1시간 40분,2025.02.06,"수요일 ~ 금요일(19:30), 토요일(14:00,18:30), 토요일(15:00), 일요일(15:00), "
FC002017,"","",2025.02.08,김포한강괜찮은홀 (김포한강괜찮은홀),뮤지컬,PF256419,냉장고나라의 싱싱마을 코코몽: 동화 속 모험 [김포],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256419_241230_1112510.jpg""}","전석 30,000원",50분,2025.02.01,"토요일(12:00,14:00)"
FC002040,"남예지, 오정수, 이원술, 김종현 등","남예지, 이원술",2025.01.15,살롱 문보우 (살롱 문보우),대중음악,PF256164,About Tmmm: 틈에 관하여,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256164_241223_1149020.jpg""}","전석 25,000원",1시간 30분,2025.01.15,수요일(20:00)
FC002062,"최소영, 윤서빈","",2025.01.05,쌀롱드무지끄 (쌀롱드무지끄),서양음악(클래식),PF256480,"쌀롱드무지끄, Moz-Art x Fugue & dance","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256480_241231_0941270.jpg""}","전석 22,000원",1시간,2025.01.05,일요일(14:00)
FC002086,"","",2025.01.18,서산문화원 (공연장),서커스/마술,PF256181,어린이 마술쇼 [서산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256181_241223_0137250.jpg""}","전석 35,000원",1시간,2025.01.18,"토요일(11:00,13:00,15:00)"
FC002122,"","",2025.01.26,노들섬 (라이브하우스),대중음악,PF256260,"케이시 콘서트, 아홉번째 겨울: 사랑의 편린","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256260_241224_0247500.jpg""}","전석 121,000원",2시간,2025.01.25,"토요일(18:00), 일요일(16:00)"
FC002274,"김영언, 박소영, 김기훈 등","",2025.01.15,전남대학교 민주마루홀 (전남대학교 민주마루홀),서양음악(클래식),PF256215,"제391회 광주시립교향악단 정기연주회, 신년음악회 New Wave","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256215_241224_1053440.jpg""}","R석 30,000원, S석 20,000원, A석 10,000원",1시간 30분,2025.01.15,수요일(19:30)
FC002305,"김윤현, 서민석, 김경탁, 이화용, 이윤주, 강승리, 최윤정 등","복영한, 김기석, 김성은 등",2025.01.10,비오케이아트센터(BOK아트센터) (다목적공연장),뮤지컬,PF256218,그대와 영원히 [세종],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256218_241224_1111520.jpg""}","전석 40,000원",1시간 50분,2025.01.07,화요일 ~ 금요일(19:30)
FC002372,"","",2025.02.02,쌍벽루아트홀 (쌍벽루아트홀),서커스/마술,PF256433,어린이 서커스 마술쇼 [양산],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256433_241230_1229050.jpg""}","전석 30,000원",55분,2025.02.02,"일요일(11:00,14:00,16:00)"
FC002433,"","",2025.03.23,용인시평생학습관(여성회관) (큰어울마당),뮤지컬,PF256103,그리스 로마 신화: 신들의 왕 제우스 [용인],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256103_241220_0447090.jpg""}","R석 70,000원, S석 60,000원",1시간 10분,2025.03.22,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)"
FC002611,"박소이, 박재연, 유정빈, 이태현, 최유찬, 최원영, 현동우","유정민, 신유진, 김형순 등",2025.01.04,서울대학교 (인문소극장),연극,PF256102,"제4회 극단 에이트볼 기획공연, 소프루","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256102_241220_0445450.jpg""}","전석 20,000원",1시간 40분,2025.01.02,"목요일 ~ 금요일(15:00,19:30), 토요일(14:00,18:00)"
FC002632,"박수빈, 이미자, 황지영, 김미영, 강다인, 이주영, 이소자","구자혜, 류혜영, 이효진 등",2025.01.19,아르코예술극장 (대극장),연극,PF256116,벼개가 된 사나히,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256116_241220_0538150.jpg""}","R석 50,000원, S석 40,000원",2시간 30분,2025.01.11,"화요일 ~ 수요일(19:30), 금요일(19:30), 토요일(15:00,19:30), 일요일(15:00)"
FC002633,"김성근, 오초롱, 황민왕, 김인수, 지 박","김성근, 오초롱, 노익환 등",2025.01.26,대학로예술극장 (소극장),한국음악(국악),PF256296,해원해줄게요: REMASTER,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256296_241226_1207150.jpg""}","전석 30,000원",1시간 10분,2025.01.24,"금요일(19:30), 토요일(15:00,19:00), 일요일(15:00)"
FC002677,"장문정, 류윤석, 강민규, 심다정, 서우연","이상빈, 한상우, 예민현 등",2025.01.19,소극장 플랫폼74 (소극장 플랫폼74),연극,PF256372,패,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256372_241227_0137070.jpg""}","전석 30,000원",1시간 30분,2025.01.16,"목요일 ~ 금요일(20:00), 토요일 ~ 일요일(15:00,18:00)"
FC002784,"송경화, 이숙자, 이영숙, 장송숙, 최홍숙, 허희자, 이심결 등","박성찬, 배미진, 양은숙 등",2025.01.18,세종 음악창작소 누리락 (공연장),복합,PF255972,도란도란 이야기 보따리 [세종],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255972_241218_1025230.jpg""}",전석무료,1시간 5분,2025.01.18,"토요일(14:00,16:30)"
FC002813,오현우,"",2025.01.18,스페이스브릭 (SPACE BRICK) (스페이스브릭 (SPACE BRICK) ),대중음악,PF256112,"오현우 첫번째 콘서트: 오늘, 현재 우리의 시간","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256112_241220_0524510.jpg""}","전석 77,000원",2시간,2025.01.18,토요일(18:00)
FC002823,"이유진, 이주은, 이희수, 이아람","",2025.02.02,남명아트홀 (남명아트홀),서양음악(클래식),PF256052,지브리와 사랑에 빠지다: 지브리 영화음악 콘서트 [김해],"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256052_241219_1214451.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256052_241219_1214450.jpg""]}","전석 35,000원",1시간 20분,2025.02.02,일요일(15:00)
FC002896,정효빈,"",2025.01.13,클럽온에어 (클럽온에어),대중음악,PF256368,"먼데이프로젝트 시즌8, My Universe: 정효빈 단독 콘서트","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256368_241227_0123050.jpg""}","전석 55,000원",1시간 30분,2025.01.13,월요일(20:00)
FC002949,카미키타 켄,"",2025.02.14,무신사 개러지 (구. 왓챠홀) (무신사 개러지 (구. 왓챠홀) ),대중음악,PF256395,KEN KAMIKITA 10주년 내한공연 KK 10th Anniversary Live in Seoul [앵콜],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256395_241230_1014540.jpg""}","전석 88,000원",1시간 30분,2025.02.14,금요일(20:00)
FC002969,"","",2025.01.26,성남소극장 (성남소극장),서커스/마술,PF256001,클라운진의 벌룬여행 [성남],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256001_241218_0102570.jpg""}","전석 35,000원",50분,2025.01.01,"토요일 ~ 일요일(11:00,13:00,15:00), "
FC002989,"김찬영, 김태형, 조선영, 김가희, 박민수, 변성균, 석우진 등","허연정, 고민경, 유채원 등",2025.01.12,스튜디오 블루 (스튜디오 블루),연극,PF256484,콩나물의 노래,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256484_241231_1017020.jpg""}","전석 20,000원",1시간 50분,2025.01.09,"목요일 ~ 금요일(20:00), 토요일 ~ 일요일(14:00,18:00)"
FC003150,"박판기, 정서현, 김성준, 장성조, 박재완, 이경현, 이건희 등","",2025.01.18,부천아트센터 (소공연장),서양음악(클래식),PF256201,Breeze Ensemble pour vents 신년음악회: Symphony of breeze,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256201_241224_1005030.png""}","전석 5,000원",1시간 30분,2025.01.18,토요일(16:00)
FC003244,"김종구, 주민진, 김지온, 김준영, 정민, 박규원, 유승현 등","이헌재, 한재은, 성종완 등",2025.05.25,링크아트센터 (페이코홀),뮤지컬,PF256411,배니싱,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256411_241230_1054140.jpg""}","R석 77,000원, S석 66,000원, A석 55,000원",1시간 50분,2025.02.04,"화요일(20:00), 수요일(16:00,20:00), 목요일 ~ 금요일(20:00), 토요일(15:00,19:00), 일요일(14:00,18:00), "
FC003364,"","",2025.02.28,송파어린이문화회관 (아이소리홀),연극,PF256449,이야기 안데르센 [서울 송파],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256449_241230_0140050.jpg""}","아동 16,000원, 성인 8,000원",40분,2025.01.08,"화요일 ~ 금요일(10:10,11:20), 토요일(11:20,13:30)"
FC003441,"전현호, 조현근, 이은지 등","",2025.01.11,공간울림연주홀 (공간울림연주홀),서양음악(클래식),PF256063,PRESENT [대구],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256063_241219_0116300.jpg""}","전석 50,000원",1시간 20분,2025.01.11,토요일(17:00)
FC003465,"","",2025.02.23,서빛마루문화예술회관 (서빛마루문화예술회관),뮤지컬,PF256404,누가 내 머리에 똥 쌌어? [광주],"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256404_241230_1037310.jpg""}","전석 40,000원",55분,2025.02.23,"일요일(11:00,14:00,16:00)"
FC003861,"조현근, 알란 추","",2025.01.17,로데아트센터 (콘서트홀),서양음악(클래식),PF256168,Conversation: Baroque Solo & Duo,"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256168_241223_0104253.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256168_241223_0104252.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256168_241223_0104251.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256168_241223_0104250.jpg""]}","R석 50,000원, S석 30,000원",1시간 20분,2025.01.17,금요일(19:00)
FC003915,"노진욱, 안승찬, 윤석배, 정승환, 이동기","노진욱, 안승찬 등",2025.01.27,온맘씨어터 (온맘씨어터),연극,PF256450,소중한하루,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256450_241230_0142200.jpg""}","전석 25,000원",1시간 20분,2025.01.13,"월요일(19:30), 토요일(14:00,18:00), 일요일(18:00)"
FC003951,"홍유진, 윤석우","",2025.01.05,갤러리 디 아르테 청담 (공연장 (B1) ),서양음악(클래식),PF256081,"월간연주자, 듀오 시리즈: 홍유진, 윤석우 (1월)","{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256081_241220_0339000.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256081_241220_0340413.jpg""]}","전석 30,000원",1시간 40분,2025.01.05,일요일(16:00)
FC003954,"","",2025.02.02,예스24 원더로크홀 (예스24 원더로크홀),대중음악,PF256466,"아일 단독콘서트, RE: Play My Mixtape [서울 (앵콜) ]","{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256466_241230_0251164.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256466_241230_0251163.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256466_241230_0251162.jpg"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256466_241230_0251161.jpg""]}","스탠딩 VIP석 143,000원, 스탠딩 R석 110,000원, 지정석 R석 110,000원, 지정석 S석 88,000원",2시간,2025.02.01,"토요일(18:00), 일요일(17:00)"
FC003987,"","",2025.01.19,송도 건원테크노큐브 (송도 건원테크노큐브),서커스/마술,PF255988,언빌리버블쇼 [인천],"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255988_241218_1122501.png"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255988_241218_1122500.png""]}","전석 40,000원",55분,2025.01.05,토요일 ~ 일요일(15:30)
FC004154,"이상민, 최승현, 주상욱, 박세웅","",2025.01.04,성동구 연무장길 28-16 (구.타임애프터타임) (1층),대중음악,PF255955,리도어: Tree Opening Day *Snow,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255955_241217_0120100.jpg""}","전석 55,000원",40분,2025.01.04,"토요일(15:00,19:00)"
FC004202,"","",2025.01.02,아틀리에홀 (아틀리에홀 (B1) ),대중음악,PF256206,YUKO Last Live: サヨナラの意味,"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256206_241224_1015020.png""}","전석 20,000원",1시간 40분,2025.01.02,목요일(18:50)
FC004219,"강대윙, 이민지, 김민지, 손다솜, 이상아, 권정욱, 정다움 등","김설아, 이상아, 우정진 등",2025.01.19,마산문화예술센터 시민극장 (마산문화예술센터 시민극장),뮤지컬,PF255981,집으로 가는 길 [마산],"{""styurl"":[""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255981_241218_1055132.png"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255981_241218_1055131.png"",""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF255981_241218_1055130.png""]}","전석 20,000원",1시간 30분,2025.01.18,"토요일 ~ 일요일(14:00,17:30)"
FC004231,"김자현, 정승민, 김성희, 박소정, 이예린, 김세희, 우지원 등","",2025.01.26,라스플로레스 [화성] (마이리틀클래식 (B동 425호) ),서양음악(클래식),PF256329,영유아 클래식 Ⅹ 미디어아트 공연: HAPPY NEW YEAR [화성] (1월),"{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256329_241227_1017090.png""}","전석 30,000원",50분,2025.01.04,"토요일(10:00,11:30), 일요일(14:00,15:30)"
FC004233,"이선규, 김진만, 김윤아","",2025.02.02,duo MUSIC EXCHANGE (duo MUSIC EXCHANGE),대중음악,PF256048,"자우림 일본 콘서트, TOKYO EXPRESS","{""styurl"":""http://www.kopis.or.kr/upload/pfmIntroImage/PF_PF256048_241219_1143300.jpg""}","전석 95,000원",1시간 30분,2025.02.01,"토요일(18:00), 일요일(16:00)"
